order_id,order_date,customer_id,region,category,quantity,unit_price
1236,2024-03-10,89,South,Support,39,846.01
1237,2025-04-07,65,West,Hardware,13,499.84
1238,2024-04-05,15,West,Support,30,46.22
1239,2024-04-29,168,South,Services,9,173.63
1240,2024-07-07,82,East,Services,12,298.96
1241,2024-05-07,162,South,Software,11,549.00
1242,2024-06-28,77,West,Hardware,29,538.43
1243,2024-10-10,144,South,Software,17,92.56
1244,2024-08-24,121,West,Hardware,26,198.75
1245,2024-07-26,200,East,Software,25,420.73
1246,2025-04-25,116,West,Services,25,40.97
1247,2024-11-10,156,East,Hardware,16,187.42
1248,2024-06-12,127,East,Software,28,319.54
1249,2025-01-16,78,East,Software,4,176.81
1250,2024-11-02,187,North,Software,37,280.65
1251,2024-06-26,160,South,Support,1,194.33
1252,2024-12-01,36,East,Software,7,549.90
1253,2025-05-26,186,North,Hardware,25,695.58
1254,2024-07-29,184,East,Services,40,460.19
1255,2024-04-09,36,South,Services,18,621.09
1256,2025-05-29,157,South,Services,29,315.41
1257,2024-04-20,143,West,Software,33,241.70
1258,2025-01-25,180,South,Support,31,222.70
1259,2024-05-24,143,North,Software,15,895.16
1260,2024-07-08,161,North,Software,18,76.80
1261,2025-06-28,25,East,Software,13,519.22
1262,2024-05-31,195,South,Services,6,408.32
1263,2024-07-16,71,East,Services,12,466.63
1264,2025-01-26,122,East,Software,30,754.32
1265,2025-05-27,191,West,Hardware,2,800.66
1266,2025-04-03,40,West,Hardware,29,821.43
1267,2024-11-21,61,North,Software,36,565.70
1268,2025-01-01,149,East,Software,26,607.15
1269,2024-08-05,34,West,Hardware,22,589.04
1270,2024-05-03,12,West,Hardware,25,34.99
1271,2025-06-18,120,West,Support,1,635.73
1272,2024-03-16,193,North,Services,27,832.61
1273,2025-01-12,78,North,Hardware,14,532.53
1274,2024-03-30,87,South,Services,11,51.78
1275,2024-05-18,11,South,Software,10,700.11
1276,2024-11-27,107,South,Support,23,800.48
1277,2024-08-08,161,East,Support,5,474.50
1278,2024-10-21,142,East,Software,24,118.19
1279,2025-03-20,9,West,Support,11,220.69
1280,2025-03-19,34,South,Services,24,843.74
1281,2024-02-18,177,South,Software,31,555.24
1282,2025-02-05,58,West,Support,18,526.66
1283,2024-05-18,106,East,Support,15,143.14
1284,2024-06-21,116,East,Services,18,169.51
1285,2024-01-05,15,West,Hardware,34,681.79
1286,2024-11-25,110,North,Support,34,409.41
1287,2024-09-22,192,West,Hardware,11,303.40
1288,2024-11-19,25,South,Hardware,26,645.00
1289,2024-02-08,6,South,Hardware,9,
1290,2024-05-20,138,North,Hardware,19,810.89
1291,2024-12-17,181,South,Hardware,34,285.62
1292,2024-08-05,96,North,Services,31,168.96
1293,2024-11-25,162,East,Support,4,56.28
1294,2024-03-08,93,East,Services,14,669.83
1295,2024-11-14,42,South,Support,32,628.09
1296,2024-01-07,46,East,Services,15,163.91
1297,2024-04-17,156,West,Hardware,32,527.95
1298,2025-04-24,52,West,Support,12,557.33
1299,2025-06-03,89,West,Services,38,736.17
1300,2024-09-06,38,South,Hardware,37,422.12
1301,2024-02-22,7,North,Software,7,543.58
1302,2025-03-06,154,South,Hardware,12,592.16
1303,2024-07-22,57,South,Software,7,685.31
1304,2024-09-16,81,West,Services,40,633.26
1305,2024-12-31,177,South,Software,5,803.19
1306,2024-08-01,163,South,Hardware,24,635.87
1307,2025-03-12,101,North,Support,23,85.65
1308,2024-01-28,170,East,Hardware,33,284.76
1309,2024-07-27,189,South,Services,17,440.54
1310,2024-05-29,169,East,Services,39,547.82
1311,2024-05-26,84,East,Support,37,719.65
1312,2025-06-19,159,South,Hardware,29,78.66
1313,2024-02-08,56,South,Support,17,258.87
1314,2025-05-21,71,East,Support,33,822.78
1315,2025-02-03,43,South,Hardware,30,395.17
1316,2025-05-07,56,North,Hardware,28,442.04
1317,2024-08-15,97,East,Hardware,3,882.88
1318,2025-06-14,89,North,Support,11,877.87
1319,2024-03-31,40,West,Services,27,211.45
1320,2024-10-28,51,East,Hardware,29,381.49
1321,2025-02-03,123,North,Support,11,295.47
1322,2025-02-19,117,South,Services,10,590.06
1323,2024-03-26,162,East,Services,12,527.25
1324,2025-06-03,121,South,Software,35,68.64
1325,2024-01-29,10,West,Services,12,717.53
1326,2024-08-31,153,West,Support,38,226.11
1327,2024-05-31,62,South,Hardware,28,870.62
1328,2024-02-25,170,South,Hardware,30,835.01
1329,2024-12-29,164,West,Support,34,584.25
1330,2024-07-09,19,North,Support,8,897.47
1331,2025-03-21,6,South,Services,35,434.83
1332,2025-04-11,36,North,Support,-3,115.84
1333,2025-02-18,161,North,Software,30,190.40
1334,2024-05-23,174,West,Hardware,34,897.66
1335,2025-05-29,152,West,Hardware,-2,418.56
1336,2024-03-18,90,West,Software,15,190.68
1337,2024-07-31,70,North,Support,40,326.13
1338,2024-06-28,85,East,Support,1,217.63
1339,2024-06-11,16,South,Hardware,13,332.14
1340,2024-10-07,107,North,Software,12,614.69
1341,2025-01-19,78,South,Support,3,117.30
1342,2024-10-16,53,West,Services,2,870.43
1343,2025-06-18,198,South,Software,29,26.02
1344,2024-03-07,21,South,Software,39,228.81
1345,2024-04-04,184,South,Hardware,21,739.19
1346,2025-01-14,33,North,Support,15,178.22
1347,2025-06-22,146,East,Services,31,572.57
1348,2024-12-21,162,South,Support,6,678.87
1349,2024-09-20,29,South,Software,24,439.57
1350,2024-12-21,15,South,Support,27,598.19
1351,2025-01-19,49,East,Hardware,15,547.56
1352,2024-05-08,43,West,Hardware,11,53.24
1353,2025-05-20,184,East,Hardware,22,562.66
1354,2024-01-25,4,East,Services,14,391.18
1355,2024-10-16,166,South,Software,40,376.25
1356,2024-06-05,192,West,Hardware,18,721.09
1357,2025-06-15,8,South,Support,35,285.74
1358,2025-01-01,191,East,Support,4,274.87
1359,2024-03-26,92,South,Support,8,495.11
1360,2024-11-01,188,South,Hardware,22,703.02
1361,2025-02-05,148,East,Services,15,282.32
1362,2024-03-27,132,North,Services,24,686.95
1363,2024-10-11,11,East,Support,38,299.26
1364,2024-03-02,113,North,Hardware,23,137.38
1365,2025-06-25,90,South,Support,37,148.03
1366,2025-05-03,129,South,Software,8,143.58
1367,2024-11-09,175,North,Hardware,4,354.47
1368,2024-01-07,171,South,Hardware,17,583.36
1369,2024-06-07,162,South,Software,27,80.88
1370,2024-11-28,122,North,Support,33,193.82
1371,2024-06-06,31,South,Hardware,31,
1372,2024-01-08,112,North,Software,3,859.52
1373,2025-06-23,43,South,Software,6,887.11
1374,2024-04-01,18,North,Hardware,13,231.58
1375,2025-06-03,151,North,Software,37,395.90
1376,2025-03-28,12,East,Support,1,742.95
1377,2024-07-04,97,South,Support,20,791.71
1378,2024-02-09,60,West,Hardware,32,
1379,2024-03-03,2,West,Support,-1,
1380,2025-05-12,87,North,Software,39,618.86
1381,2024-05-23,170,West,Services,8,196.72
1382,2024-10-01,51,West,Services,24,301.52
1383,2025-02-21,151,South,Software,38,218.83
1384,2025-01-05,144,East,Support,40,279.06
1385,2024-08-26,176,East,Services,13,334.78
1386,2024-03-13,200,North,Hardware,25,263.26
1387,2024-04-24,70,North,Services,28,880.86
1388,2024-04-08,11,East,Hardware,15,266.29
1389,2024-09-09,176,East,Software,17,663.59
1390,2024-09-12,133,West,Services,21,
1391,2024-08-09,122,South,Services,1,809.29
1392,2024-04-22,90,South,Services,5,459.28
1393,2024-11-30,44,East,Support,5,324.91
1394,2024-06-18,195,South,Hardware,36,366.97
1395,2025-03-13,120,North,Hardware,18,523.23
1396,2024-05-14,155,East,Services,35,428.91
1397,2024-03-29,63,West,Software,21,396.43
1398,2024-08-25,88,North,Software,21,877.76
1399,2025-04-10,93,West,Support,18,340.90
1400,2024-03-22,127,West,Software,13,220.82
1401,2024-08-11,175,North,Hardware,27,867.14
1402,2024-02-06,100,East,Software,11,444.67
1403,2024-02-24,146,East,Services,27,596.69
1404,2025-01-12,173,South,Support,29,76.64
1405,2024-08-17,140,North,Hardware,18,443.44
1406,2024-02-03,105,North,Hardware,12,541.00
1407,2024-06-08,50,West,Software,32,811.18
1408,2024-03-10,99,North,Hardware,9,92.80
1409,2024-06-01,95,South,Software,34,492.57
1410,2025-01-01,87,North,Hardware,31,
1411,2025-01-07,104,West,Hardware,1,609.05
1412,2024-09-21,193,South,Services,2,467.13
1413,2024-10-18,167,West,Software,3,247.05
1414,2024-11-04,194,West,Support,29,141.29
1415,2024-08-02,167,South,Software,17,714.23
1416,2025-03-08,14,South,Services,9,173.33
1417,2025-06-28,69,South,Hardware,28,295.65
1418,2025-04-20,69,East,Hardware,33,
1419,2024-02-27,39,East,Support,11,88.81
1420,2024-04-22,142,North,Hardware,40,37.50
1421,2024-01-03,19,East,Support,8,513.19
1422,2024-02-23,70,West,Software,39,443.51
1423,2024-06-16,131,South,Hardware,9,888.85
1424,2025-04-22,106,North,Services,9,628.96
1425,2024-08-21,140,East,Support,-1,396.89
1426,2025-03-28,182,East,Software,19,233.14
1427,2025-05-23,36,North,Services,23,445.71
1428,2024-07-29,5,East,Services,-2,852.01
1429,2024-10-30,196,North,Support,28,406.07
1430,2024-04-22,131,East,Services,32,557.60
1431,2024-03-09,176,East,Support,7,741.95
1432,2024-08-16,168,East,Services,34,106.15
1433,2024-12-21,65,South,Hardware,12,467.68
1434,2024-01-20,120,West,Hardware,31,188.36
1435,2024-07-26,106,North,Hardware,19,805.85
1436,2025-02-07,106,West,Services,23,761.56
1437,2024-03-13,46,South,Hardware,40,668.87
1438,2025-06-01,152,South,Hardware,7,543.96
1439,2024-10-20,141,South,Software,15,105.87
1440,2024-11-05,142,South,Software,3,386.34
1441,2024-06-24,14,South,Software,11,554.98
1442,2024-10-23,78,West,Services,35,151.55
1443,2025-04-12,2,West,Services,12,
1444,2024-06-12,152,East,Services,3,550.52
1445,2025-05-19,40,East,Support,2,542.61
1446,2024-07-19,192,East,Services,31,187.84
1447,2025-04-20,93,South,Services,34,495.99
1448,2025-01-24,35,East,Support,3,441.24
1449,2025-06-29,140,North,Services,34,238.74
1450,2025-06-10,11,South,Software,37,606.67
1451,2024-05-28,5,West,Services,12,543.28
1452,2025-04-23,140,East,Services,37,740.29
1453,2024-02-13,193,North,Services,14,236.83
1454,2024-09-12,9,West,Support,16,396.22
1455,2025-04-15,44,West,Services,18,52.27
1456,2024-01-23,31,North,Services,8,324.98
1457,2024-08-01,5,North,Services,29,838.35
1458,2024-03-30,110,West,Hardware,29,204.28
1459,2024-05-08,30,West,Services,38,473.13
1460,2024-04-07,74,North,Software,6,894.10
1461,2025-04-03,152,West,Support,16,579.17
1462,2024-02-17,157,East,Support,9,175.13
1463,2024-07-31,72,West,Support,8,641.54
1464,2024-12-10,76,West,Hardware,8,200.06
1465,2024-12-26,14,South,Services,23,68.95
1466,2025-01-02,115,North,Software,20,547.73
1467,2024-12-09,18,South,Support,17,769.22
1468,2024-12-04,152,North,Software,19,476.99
1469,2024-07-24,40,West,Services,23,332.74
1470,2024-07-02,42,North,Support,37,732.49
1471,2024-12-23,195,North,Hardware,25,385.68
1472,2025-01-15,108,East,Hardware,31,572.35
1473,2024-01-21,120,West,Software,39,
1474,2025-04-19,140,North,Hardware,18,821.90
1475,2024-04-24,138,East,Services,38,384.76
1476,2024-05-01,187,East,Support,28,746.47
1477,2025-04-16,37,South,Software,7,271.50
1478,2025-03-21,75,North,Software,23,36.88
1479,2024-03-28,30,West,Support,13,
1480,2024-04-10,37,East,Hardware,18,71.12
1481,2024-10-22,111,North,Services,26,655.22
1482,2024-05-07,113,West,Software,24,410.05
1483,2025-04-04,93,East,Hardware,31,329.04
1484,2024-12-05,75,East,Support,1,161.08
1485,2024-08-18,46,North,Software,27,311.56
1486,2024-01-30,126,West,Support,20,344.77
1487,2024-08-09,163,East,Support,33,200.11
1488,2025-04-24,61,South,Software,36,515.00
1489,2024-09-11,136,West,Software,29,327.92
1490,2024-09-04,80,East,Support,13,157.13
1491,2024-03-28,105,East,Hardware,35,51.79
1492,2024-03-20,4,South,Support,36,194.39
1493,2024-12-24,140,West,Services,13,380.03
1494,2024-03-11,86,East,Software,30,770.44
1495,2024-03-11,163,South,Support,34,799.15
1496,2024-03-02,87,South,Hardware,33,
1497,2024-09-29,61,North,Software,26,629.24
1498,2024-02-01,146,East,Software,21,309.90
1499,2025-06-22,112,East,Services,18,656.53
1500,2024-12-02,87,South,Hardware,36,455.93
